Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility,Is_Anomaly
2024-01-02,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,184.9382171630859,82488700,-0.7487607165581278,183.70799865722657,187.89049835205077,1.336629017422608,-1
2024-01-03,184.22000122070312,185.8800048828125,183.42999267578125,184.25,183.553466796875,58414500,-0.7487607165581278,183.70799865722657,187.89049835205077,1.336629017422608,1
2024-01-04,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,181.2223358154297,71983600,-1.2700115809447188,183.70799865722657,187.89049835205077,1.336629017422608,-1
2024-01-05,181.9900054931641,182.7599945068359,180.1699981689453,181.17999267578125,180.4950714111328,62303300,-0.4013033761925855,183.70799865722657,187.89049835205077,1.336629017422608,1
2024-01-08,182.08999633789065,185.6000061035156,181.5,185.55999755859375,184.8585205078125,59144500,2.4174881663950876,183.70799865722657,187.89049835205077,1.336629017422608,-1
2024-01-09,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,184.4401092529297,42841800,-0.2263409002323801,183.60799865722657,187.89049835205077,1.336629017422608,1
2024-01-10,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,185.48614501953125,46792900,0.5671400319862574,183.99599914550785,187.89049835205077,1.336629017422608,1
2024-01-11,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,184.8884124755859,49128400,-0.3222547374445716,184.73199768066405,187.89049835205077,1.336629017422608,1
2024-01-12,186.05999755859375,186.7400054931641,185.19000244140625,185.9199981689453,185.2171630859375,40444700,0.1778122946098026,185.67999877929688,187.89049835205077,1.336629017422608,-1
2024-01-16,182.16000366210935,184.2599945068359,180.92999267578125,183.6300048828125,182.93582153320312,65603000,-1.2317089655153213,185.29400024414065,187.89049835205077,1.336629017422608,-1
2024-01-17,181.27000427246097,182.92999267578125,180.3000030517578,182.67999267578125,181.98939514160156,47317400,-0.5173512943255187,184.8019989013672,187.89049835205077,1.336629017422608,1
2024-01-18,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,187.91693115234375,78005800,3.2570683411353496,185.28999938964844,187.89049835205077,1.336629017422608,-1
2024-01-19,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859375,190.8358459472656,68741000,1.5533014896551125,186.48399963378907,187.89049835205077,1.336629017422608,1
2024-01-22,192.3000030517578,195.3300018310547,192.2599945068359,193.88999938964844,193.1570281982422,60133900,1.216330058858972,188.0779998779297,187.89049835205077,1.336629017422608,1
2024-01-23,195.02000427246097,195.75,193.8300018310547,195.17999267578125,194.4421539306641,42355600,0.6653222395139657,190.38799743652345,187.89049835205077,1.336629017422608,-1
2024-01-24,195.4199981689453,196.3800048828125,194.33999633789065,194.5,193.7647247314453,53631300,-0.3483926126131242,192.7519989013672,187.89049835205077,1.336629017422608,1
2024-01-25,195.22000122070312,196.27000427246097,193.11000061035156,194.1699981689453,193.4359893798828,54822100,-0.169666751184927,193.85999755859376,187.89049835205077,1.336629017422608,1
2024-01-26,194.27000427246097,194.7599945068359,191.94000244140625,192.4199981689453,191.6925811767578,44594000,-0.9012720896651284,194.0319976806641,187.89049835205077,1.336629017422608,1
2024-01-29,192.0099945068359,192.1999969482422,189.5800018310547,191.72999572753903,191.0052032470703,47145600,-0.3585918553020928,193.5999969482422,187.89049835205077,1.336629017422608,1
2024-01-30,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,187.32913208007812,55859400,-1.924582758897031,192.1719970703125,187.89049835205077,1.336629017422608,-1
2024-01-31,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,183.70291137695312,55467800,-1.935758093816553,190.15199584960936,187.82849807739257,1.336629017422608,1
2024-02-01,183.9900054931641,186.9499969482422,183.82000732421875,186.86000061035156,186.15362548828125,64885400,1.3340600842145944,188.68999633789065,187.95899810791016,1.3582417505697386,1
2024-02-02,179.86000061035156,187.3300018310547,179.25,185.8500061035156,185.14743041992188,102518000,-0.5405086714850516,187.3759979248047,188.15599822998047,1.3295992370719436,-1
2024-02-05,188.1499938964844,189.25,185.83999633789065,187.67999267578125,186.9705047607422,69668800,0.9846577950857638,186.5659973144531,188.4809982299805,1.3373391500697316,1
2024-02-06,186.86000061035156,189.30999755859375,186.77000427246097,189.3000030517578,188.5843811035156,43490800,0.86317691773099,186.81799926757813,188.66799850463863,1.2425708814632492,1
2024-02-07,190.63999938964844,191.0500030517578,188.61000061035156,189.41000366210935,188.6939697265625,53439000,0.0581091434644465,187.82000122070312,188.88149871826172,1.2401787787462044,1
2024-02-08,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,187.60809326171875,40962000,-0.5754692554861274,188.11200256347655,188.98799896240232,1.244870796102178,1
2024-02-09,188.6499938964844,189.9900054931641,188.0,188.8500061035156,188.37615966796875,45155200,0.2814351947132198,188.71200256347657,189.1509994506836,1.242323110129837,1
2024-02-12,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,186.680419921875,41781900,-0.9001917670573678,188.6060028076172,189.21249923706057,1.261747220495813,1
2024-02-13,185.77000427246097,186.2100067138672,183.5099945068359,185.0399932861328,184.57571411132812,56529500,-1.127438246948953,187.75400085449215,189.28299865722656,1.2564179605508392,1
2024-02-14,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,183.6879425048828,54630500,-0.4809767736384307,186.7019989013672,189.35649871826172,1.2555860527978389,1
2024-02-15,183.5500030517578,184.4900054931641,181.3500061035156,183.86000061035156,183.398681640625,65434500,-0.1574766743114075,185.80999755859375,189.11799850463868,1.0029265099757496,1
2024-02-16,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859375,181.85255432128903,49701400,-0.8430343993322875,184.5019958496094,188.65549850463867,0.93278782157877,1
2024-02-20,181.7899932861328,182.42999267578125,180.0,181.55999755859375,181.1044464111328,53665600,-0.4113872031395016,183.38399658203124,188.03899841308595,0.8674816069650545,1
2024-02-21,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,181.862548828125,41529700,0.4185997884141423,182.83999938964843,187.3959991455078,0.8543208369569215,1
2024-02-22,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,183.90737915039065,52292200,1.1243899246467626,182.88399963378907,186.8894989013672,0.9146099166799356,1
2024-02-23,185.0099945068359,185.0399932861328,182.22999572753903,182.52000427246097,182.0620574951172,45119700,-1.003412102685508,182.61600036621093,186.30699920654297,0.929014660847795,1
2024-02-26,182.2400054931641,182.7599945068359,180.6499938964844,181.16000366210935,180.70545959472656,40867400,-0.7451241390074914,182.3860015869141,185.74399948120117,0.9243825452490976,1
2024-02-27,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,182.17176818847656,54318900,0.8114380608232441,182.60000305175785,185.28899993896485,0.9567355623079296,1
2024-02-28,182.5099945068359,183.1199951171875,180.1300048828125,181.4199981689453,180.9647979736328,48953900,-0.6625454095802064,182.4200012207031,184.95800018310547,0.878058694552321,1
2024-02-29,181.27000427246097,182.57000732421875,179.52999877929688,180.75,180.2964782714844,136682600,-0.3693077806788292,181.6960021972656,184.77550048828124,0.7767923379050148,-1
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,179.20921325683594,73488000,-0.603040850838521,181.1240020751953,184.4155006408691,0.7065502547227103,1
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,174.66065979003906,81510100,-2.5381261636673647,179.91200256347656,183.87800064086915,0.8784186052532296,1
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,169.69314575195312,95132400,-2.844095267126401,177.41000061035157,183.00000076293944,0.994655599908902,1
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,168.69566345214844,68587700,-0.5878203789690617,174.95,181.99100036621093,0.9426872910440206,1
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,168.57595825195312,71765100,-0.0709526493921419,172.6,180.97050018310543,0.9386826562141444,1
