Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility,Is_Anomaly
2020-01-02,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,28.68400001525879,142981500,2.963325829792085,30.48013343811035,34.837566471099855,3.762204182708261,-1
2020-01-03,29.36666679382324,30.266666412353516,29.128000259399418,29.534000396728516,29.534000396728516,266677500,2.963325829792085,30.48013343811035,34.837566471099855,3.762204182708261,-1
2020-01-06,29.364667892456055,30.104000091552734,29.333332061767575,30.1026668548584,30.1026668548584,151995000,1.925463704513497,30.48013343811035,34.837566471099855,3.762204182708261,-1
2020-01-07,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,3.880052465815398,30.48013343811035,34.837566471099855,3.762204182708261,-1
2020-01-08,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,32.80933380126953,467164500,4.920482578812169,30.48013343811035,34.837566471099855,3.762204182708261,-1
2020-01-09,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,32.089332580566406,426606000,-2.1945011900097344,31.161199951171874,34.837566471099855,3.762204182708261,-1
2020-01-10,32.11933135986328,32.3293342590332,31.579999923706055,31.87666702270508,31.87666702270508,194392500,-0.6627297633174156,31.629733276367187,34.837566471099855,3.762204182708261,-1
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,9.76889588509331,32.60733299255371,34.837566471099855,3.762204182708261,-1
2020-01-14,36.28400039672851,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,2.4882822120200876,33.52546615600586,34.837566471099855,3.762204182708261,-1
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,-3.6102013513057862,33.876932525634764,34.837566471099855,3.762204182708261,-1
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500,-0.96624776360148,34.305599212646484,34.837566471099855,3.762204182708261,-1
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500,-0.5822894156913949,34.736932373046876,34.837566471099855,3.762204182708261,-1
2020-01-21,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500,7.1890306192789355,35.03479919433594,34.837566471099855,3.762204182708261,-1
2020-01-22,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000,4.086264444061727,35.45666656494141,34.837566471099855,3.762204182708261,-1
2020-01-23,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000,0.4635122144013071,36.17266693115234,34.837566471099855,3.762204182708261,-1
2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000,-1.2897603180825443,36.8570671081543,34.837566471099855,3.762204182708261,-1
2020-01-27,36.132667541503906,37.62933349609375,35.95199966430664,37.20133209228515,37.20133209228515,204121500,-1.2039272835579706,37.49066696166992,34.837566471099855,3.762204182708261,-1
2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,37.793331146240234,176827500,1.591338322204483,37.753333282470706,34.837566471099855,3.762204182708261,-1
2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500,2.4854513769903885,37.90573272705078,34.837566471099855,3.762204182708261,-1
2020-01-30,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,10.296225866535558,38.82053298950195,34.837566471099855,3.762204182708261,-1
2020-01-31,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,43.371334075927734,235789500,1.5230690473505335,39.96386642456055,35.5719331741333,3.762204182708261,1
2020-02-03,44.91266632080078,52.409332275390625,44.90133285522461,52.0,52.0,705975000,19.8948593763949,42.92360000610351,36.69523315429687,5.47094073190764,-1
2020-02-04,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,13.725640223576471,47.19240036010742,38.14696645736694,5.963094035903097,-1
2020-02-05,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,-17.17583947927872,49.24186706542969,39.032433128356935,7.555364102909566,-1
2020-02-06,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,49.930667877197266,598212000,1.940931694254422,50.68386688232422,39.88849983215332,7.535249379804751,-1
2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,49.871334075927734,255952500,-0.1188323805631053,51.98386688232422,40.77759990692139,7.482919114343635,-1
2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,51.41866683959961,370338000,3.1026496329857656,51.86760025024414,41.75469989776611,7.446644517170408,-1
2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,51.62533187866211,175462500,0.4019260937028868,50.36520004272461,42.586433219909665,7.269823809788128,-1
2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,51.15266799926758,180337500,-0.9155657933695438,50.79973373413086,43.351000022888186,7.302786642664248,1
2020-02-13,49.45600128173828,54.53333282470703,49.0,53.599998474121094,53.599998474121094,394339500,4.7843652551780025,51.533599853515625,44.302666664123535,7.201368266932975,-1
2020-02-14,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,53.33533477783203,235405500,-0.4937755668348531,52.226399993896486,45.25780010223389,7.190297916659102,1
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,57.22666549682617,245725500,7.29597130158357,53.3879997253418,46.417466735839845,7.229096814974892,1
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000,6.8755808953255615,55.29519958496094,47.65153331756592,7.21959492819083,-1
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,59.96066665649414,264523500,-1.9631105097986157,57.05679931640625,48.75103321075439,7.29202804888958,1
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,60.06666564941406,214722000,0.1767808779164825,58.35013275146484,49.84703311920166,7.29664935243531,1
2020-02-24,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,55.58599853515625,227883000,-7.459490327646511,58.80026550292969,50.74359970092773,7.591833802371066,1
2020-02-25,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,53.32733154296875,259357500,-4.06337396414489,58.020398712158205,51.549899673461915,7.68640533563361,1
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,51.91999816894531,211282500,-2.6390470576789893,56.172132110595705,52.256233024597165,7.758867465279491,1
2020-02-27,48.66666793823242,49.31800079345703,44.599998474121094,45.26666641235352,45.26666641235352,364158000,-12.814583958462688,53.23333206176758,52.582933044433595,8.422319946722801,-1
2020-02-28,41.97999954223633,46.03466796875,40.76800155639648,44.53266525268555,44.53266525268555,363343500,-1.6215047800994251,50.126531982421874,52.67353286743164,8.156220011900816,-1
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000,11.322034293215232,48.9242660522461,52.98369960784912,8.506269738520169,-1
