Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility,Symbol
2020-01-02,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,68.26496124267578,-0.7125191098177484,-0.015277922255336307,69.28159942626954,71.81642532348633,0.01185475504383378,GOOGL
2020-01-03,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,67.90785217285156,-0.7770198785755972,-0.005231342883399326,69.28159942626954,71.81642532348633,0.01185475504383378,GOOGL
2020-01-06,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,69.71786499023438,-0.38768190488480947,0.026654131070351195,69.28159942626954,71.81642532348633,0.01185475504383378,GOOGL
2020-01-07,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,69.58320617675781,-0.5949843756367794,-0.0019316234763153695,69.28159942626954,71.81642532348633,0.01185475504383378,GOOGL
2020-01-08,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,70.07847595214844,-0.5785841801696674,0.007117691110558599,69.28159942626954,71.81642532348633,0.01185475504383378,GOOGL
2020-01-09,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,70.81414794921875,-0.6138179334394588,0.010497965371679463,69.7927001953125,71.81642532348633,0.01185475504383378,GOOGL
2020-01-10,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,71.27152252197266,-0.729519312436096,0.00645864643553562,70.46710052490235,71.81642532348633,0.01185475504383378,GOOGL
2020-01-13,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,71.82366180419922,-0.6549850907603597,0.0077469622519656944,70.88930053710938,71.81642532348633,0.01185475504383378,GOOGL
2020-01-14,72.0,72.13150024414062,71.38849639892578,71.52950286865234,71.35282135009766,-0.7325526819228994,-0.006555420407420187,71.24410095214844,71.81642532348633,0.01185475504383378,GOOGL
2020-01-15,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,71.78225708007812,-0.8079869143254894,0.006018442720213235,71.58570098876953,71.81642532348633,0.01185475504383378,GOOGL
2020-01-16,72.27249908447266,72.53500366210938,72.0,72.50800323486328,72.32891082763672,-0.7324860144616508,0.007615399629832265,71.88940124511718,71.81642532348633,0.01185475504383378,GOOGL
2020-01-17,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,73.79327392578125,-0.29341411467954,0.02024596767871789,72.39500122070312,71.81642532348633,0.01185475504383378,GOOGL
2020-01-21,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,73.929443359375,-0.3516481420800371,0.0018452623929707812,72.81720123291015,71.81642532348633,0.01185475504383378,GOOGL
2020-01-22,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,74.01023864746094,-0.6928522087494636,0.0010928473470555033,73.35,71.81642532348633,0.01185475504383378,GOOGL
