Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility,Symbol
2020-01-02,93.75,94.90049743652344,93.2074966430664,94.90049743652344,94.90049743652344,0.1291120645347383,0.012009255511576278,94.7468994140625,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-03,93.2249984741211,94.30999755859376,93.2249984741211,93.74849700927734,93.74849700927734,0.04537229470105409,-0.012139034655920922,94.7468994140625,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-06,93.0,95.18450164794922,93.0,95.1439971923828,95.1439971923828,0.13949250463505897,0.01488557393050649,94.7468994140625,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-07,95.2249984741211,95.69450378417967,94.60199737548828,95.34300231933594,95.34300231933594,0.1341440461687352,0.0020916204156395946,94.7468994140625,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-08,94.9020004272461,95.5500030517578,94.3219985961914,94.59850311279295,94.59850311279295,-0.03577236510754997,-0.007808640261289468,94.7468994140625,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-09,95.49449920654295,95.89099884033205,94.79000091552734,95.05249786376952,95.05249786376952,-0.1435960218813074,0.0047991747864684076,94.77729949951171,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-10,95.26850128173828,95.34700012207033,94.0,94.15799713134766,94.15799713134766,-0.24284315649900723,-0.009410596802031157,94.85919952392577,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-13,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140624,94.56500244140624,-0.2659143175756345,0.00432257824569926,94.74340057373044,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-14,94.29399871826172,94.35549926757812,92.92749786376952,93.47200012207033,93.47200012207033,-0.05700796055668153,-0.01155821171805238,94.36920013427734,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-15,93.6125030517578,93.94300079345705,92.75450134277344,93.10099792480467,93.10099792480467,-0.2292663003921854,-0.003969126548925228,94.06969909667968,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-16,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,93.89700317382812,-0.3043029573368813,0.00854991102959346,93.8386001586914,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-17,94.29450225830078,94.33200073242188,92.8625030517578,93.23600006103516,93.23600006103516,0.11907974894997721,-0.00703966144232826,93.65420074462892,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-21,93.25,94.7135009765625,93.0,94.5999984741211,94.5999984741211,0.02745970599135444,0.014629525206926841,93.66119995117188,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-22,94.80449676513672,95.125,94.16699981689452,94.3730010986328,94.3730010986328,-0.1280886570972918,-0.0023995494624705627,93.84140014648438,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-23,94.25550079345705,94.4990005493164,93.63800048828124,94.22899627685548,94.22899627685548,-0.3596547553108472,-0.0015259112256779117,94.06699981689454,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-24,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,93.08200073242188,0.04594195299924242,-0.012172426638861866,93.90399932861328,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-27,91.0,92.0500030517578,90.76699829101562,91.41699981689452,91.41699981689452,-0.029284590044849568,-0.01788746376771222,93.54019927978516,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-28,92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,92.6624984741211,-0.2573061477363442,0.01362436592451366,93.15269927978515,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-29,93.1999969482422,93.7375030517578,92.7509994506836,92.9000015258789,92.9000015258789,-0.4851694670116754,0.0025630978623367717,92.85809936523438,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-30,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203124,93.53399658203124,0.8565024159547678,0.006824489189870775,92.71909942626954,93.90067443847656,0.016008266042252764,processed_AMZN
2020-01-31,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,3.780716698971619,0.07379135586484753,94.18989868164064,94.17744941711426,0.0192349841774648,processed_AMZN
2020-02-03,100.52999877929688,102.4250030517578,100.0124969482422,100.20999908447266,100.20999908447266,0.7186134601099597,-0.0022501685803328897,95.94849853515623,94.50052452087402,0.018950104786918956,processed_AMZN
2020-02-04,101.49400329589844,102.98999786376952,100.76850128173828,102.4834976196289,102.4834976196289,0.527967816316266,0.022687342140775613,97.9126983642578,94.86749954223632,0.019274274676671786,processed_AMZN
2020-02-05,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,0.23899282071862027,-0.004781236737139594,99.73139801025393,95.2000244140625,0.019369118665250117,processed_AMZN
2020-02-06,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,-0.13862733561377588,0.0050787328892443195,101.52689819335936,95.59567413330078,0.019184863645770645,processed_AMZN
2020-02-07,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720705,103.96399688720705,0.4665713108448573,0.014169136390608683,102.23249816894533,96.04124908447264,0.01931439565540598,processed_AMZN
2020-02-10,104.25050354003906,106.77999877929688,104.2480010986328,106.69550323486328,106.69550323486328,0.4541970667008775,0.026273579599096264,103.52959899902343,96.66812438964844,0.0195921628014921,processed_AMZN
2020-02-11,107.54499816894533,109.29750061035156,106.8000030517578,107.54000091552734,107.54000091552734,0.6725027856399379,0.007915025985726132,104.54089965820312,97.31687431335448,0.019588132999596816,processed_AMZN
