Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility
2020-01-02,93.75,94.90049743652344,93.2074966430664,94.90049743652344,94.90049743652344,80580000,-1.2139034655920922,94.7468994140625,93.90067443847656,1.92349841774648
2020-01-03,93.2249984741211,94.30999755859376,93.2249984741211,93.74849700927734,93.74849700927734,75288000,-1.2139034655920922,94.7468994140625,93.90067443847656,1.92349841774648
2020-01-06,93.0,95.18450164794922,93.0,95.1439971923828,95.1439971923828,81236000,1.488557393050649,94.7468994140625,93.90067443847656,1.92349841774648
2020-01-07,95.2249984741211,95.69450378417967,94.60199737548828,95.34300231933594,95.34300231933594,80898000,0.20916204156395946,94.7468994140625,93.90067443847656,1.92349841774648
2020-01-08,94.9020004272461,95.5500030517578,94.3219985961914,94.59850311279295,94.59850311279295,70160000,-0.7808640261289468,94.7468994140625,93.90067443847656,1.92349841774648
2020-01-09,95.49449920654295,95.89099884033205,94.79000091552734,95.05249786376952,95.05249786376952,63346000,0.47991747864684076,94.77729949951171,93.90067443847656,1.92349841774648
2020-01-10,95.26850128173828,95.34700012207033,94.0,94.15799713134766,94.15799713134766,57074000,-0.9410596802031157,94.85919952392577,93.90067443847656,1.92349841774648
2020-01-13,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140624,94.56500244140624,55616000,0.432257824569926,94.74340057373045,93.90067443847656,1.92349841774648
2020-01-14,94.29399871826172,94.35549926757812,92.92749786376952,93.47200012207033,93.47200012207033,68818000,-1.155821171805238,94.36920013427734,93.90067443847656,1.92349841774648
2020-01-15,93.6125030517578,93.94300079345705,92.75450134277344,93.10099792480467,93.10099792480467,57932000,-0.3969126548925228,94.06969909667968,93.90067443847656,1.92349841774648
2020-01-16,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,93.89700317382812,53190000,0.854991102959346,93.8386001586914,93.90067443847656,1.92349841774648
2020-01-17,94.29450225830078,94.33200073242188,92.8625030517578,93.23600006103516,93.23600006103516,79946000,-0.703966144232826,93.65420074462891,93.90067443847656,1.92349841774648
2020-01-21,93.25,94.7135009765625,93.0,94.5999984741211,94.5999984741211,74156000,1.462952520692684,93.66119995117188,93.90067443847656,1.92349841774648
2020-01-22,94.80449676513672,95.125,94.16699981689452,94.3730010986328,94.3730010986328,64326000,-0.23995494624705627,93.84140014648438,93.90067443847656,1.92349841774648
2020-01-23,94.25550079345705,94.4990005493164,93.63800048828124,94.22899627685548,94.22899627685548,49692000,-0.15259112256779117,94.06699981689454,93.90067443847656,1.92349841774648
2020-01-24,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,93.08200073242188,75324000,-1.2172426638861866,93.90399932861328,93.90067443847656,1.92349841774648
2020-01-27,91.0,92.0500030517578,90.76699829101562,91.41699981689452,91.41699981689452,70570000,-1.788746376771222,93.54019927978516,93.90067443847656,1.92349841774648
2020-01-28,92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,92.6624984741211,56160000,1.362436592451366,93.15269927978515,93.90067443847656,1.92349841774648
2020-01-29,93.1999969482422,93.7375030517578,92.7509994506836,92.9000015258789,92.9000015258789,41760000,0.2563097862336772,92.85809936523438,93.90067443847656,1.92349841774648
2020-01-30,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203124,93.53399658203124,126548000,0.6824489189870775,92.71909942626954,93.90067443847656,1.92349841774648
2020-01-31,102.57350158691406,102.78600311279295,100.1135025024414,100.43599700927734,100.43599700927734,311346000,7.379135586484753,94.18989868164063,94.17744941711426,1.92349841774648
2020-02-03,100.52999877929688,102.4250030517578,100.0124969482422,100.20999908447266,100.20999908447266,117834000,-0.22501685803328897,95.94849853515625,94.50052452087402,1.8950104786918958
2020-02-04,101.49400329589844,102.98999786376952,100.76850128173828,102.4834976196289,102.4834976196289,105786000,2.2687342140775613,97.9126983642578,94.86749954223633,1.9274274676671785
2020-02-05,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,87524000,-0.47812367371395936,99.73139801025391,95.2000244140625,1.9369118665250116
2020-02-06,102.0510025024414,102.81500244140624,101.23999786376952,102.5114974975586,102.5114974975586,63660000,0.507873288924432,101.52689819335937,95.59567413330078,1.9184863645770647
2020-02-07,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720705,103.96399688720705,101906000,1.4169136390608683,102.23249816894531,96.04124908447265,1.9314395655405985
2020-02-10,104.25050354003906,106.77999877929688,104.2480010986328,106.69550323486328,106.69550323486328,101124000,2.6273579599096264,103.52959899902343,96.66812438964844,1.9592162801492108
2020-02-11,107.54499816894533,109.29750061035156,106.8000030517578,107.54000091552734,107.54000091552734,114920000,0.7915025985726132,104.54089965820313,97.31687431335449,1.958813299959682
2020-02-12,108.16000366210938,109.0124969482422,107.7645034790039,108.0,108.0,66686000,0.42774695978846644,105.74219970703125,98.04327430725098,1.9129078566772892
2020-02-13,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,107.49349975585938,60636000,-0.46898170753761903,106.73860015869141,98.76289939880371,1.9152322648742244
2020-02-14,107.78399658203124,107.9520034790039,106.29450225830078,106.74349975585938,106.74349975585938,52124000,-0.6977166077050345,107.29450073242188,99.40522422790528,1.9415378469371245
2020-02-18,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,107.78350067138672,58912000,0.9742990607446878,107.51210021972656,100.13259925842286,1.9155528045515418
2020-02-19,108.38999938964844,109.25499725341795,108.05599975585938,108.51100158691406,108.51100158691406,51224000,0.6749650094826309,107.7063003540039,100.8281494140625,1.908086269673131
2020-02-20,108.65350341796876,108.8395004272461,106.37249755859376,107.65499877929688,107.65499877929688,62626000,-0.7888626914309249,107.63730010986328,101.4922492980957,1.926255790337288
2020-02-21,107.10749816894533,107.22750091552734,104.4000015258789,104.79850006103516,104.79850006103516,92926000,-2.6533823330561868,107.09830017089844,102.02072448730469,2.0595401212381383
2020-02-24,100.15899658203124,101.96499633789062,99.39849853515624,100.4645004272461,100.4645004272461,130940000,-4.135555023463999,105.84250030517578,102.3898494720459,2.28280678909725
2020-02-25,101.3209991455078,101.7300033569336,97.9209976196289,98.63700103759766,98.63700103759766,124382000,-1.8190498951138112,104.01320037841796,102.75084953308105,2.2843501871455696
2020-02-26,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689452,98.97949981689452,104492000,0.3472315416060745,102.10690002441406,103.06669960021972,2.2732111321017823
2020-02-27,96.71900177001952,98.75,94.13800048828124,94.21499633789062,94.21499633789062,162880000,-4.8136265467272565,99.41889953613281,103.13244934082032,2.550499082678714
2020-02-28,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,94.1875,189620000,-0.029184672249005228,97.29669952392578,103.16512451171874,2.546920328341021
2020-03-02,95.32450103759766,97.72550201416016,93.5,97.69750213623048,97.69750213623048,135234000,3.726611425327664,96.74329986572266,103.0281997680664,2.0837127625546823
2020-03-03,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,150690000,-2.3009811402324165,96.10579986572266,102.79017486572266,2.1402980953885717
2020-03-04,97.32849884033205,98.9000015258789,96.0999984741211,98.79149627685548,98.79149627685548,95458000,3.5013229015638414,96.06819915771484,102.60557479858399,2.2315661845254264
2020-03-05,96.6500015258789,98.03600311279295,95.5,96.20149993896484,96.20149993896484,94964000,-2.62167943142837,96.46549987792969,102.31597480773925,2.2981572390585794
2020-03-06,93.75,95.5435028076172,93.4749984741211,95.05449676513672,95.05449676513672,105472000,-1.1922924014239333,96.63889923095704,101.94312477111816,2.2994435632251005
2020-03-09,88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,90.03050231933594,156264000,-5.285383245165354,95.10549926757812,101.2464500427246,2.50713716303474
2020-03-10,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796876,94.59100341796876,142666000,5.065506668458708,94.93379974365234,100.64122505187989,2.72645012668887
2020-03-11,92.89250183105467,93.56600189208984,90.0749969482422,91.04299926757812,91.04299926757812,112496000,-3.7508896429749194,93.38410034179688,99.81637496948242,2.7958270972417734
2020-03-12,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,226924000,-7.922082514747942,90.90989990234375,98.60789985656739,3.198525379175427
2020-03-13,87.75,89.31549835205078,84.03099822998047,89.25,89.25,176194000,6.464833687376514,89.7490005493164,97.69572486877442,3.6297287232369726
2020-03-16,82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,84.4574966430664,178346000,-5.369751660429801,88.6343994140625,96.58142471313477,3.7663166843015548
2020-03-17,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,218342000,7.026613247879654,87.79459838867187,95.71184959411622,4.163637582957294
2020-03-18,87.5,92.08300018310548,87.25,91.5,91.5,192904000,1.2257741060410998,87.88599853515625,94.86129951477051,4.175668240853453
2020-03-19,93.0,97.25,91.63249969482422,94.04650115966795,94.04650115966795,207998000,2.783061376686291,89.92919921875,94.18087463378906,4.250368443227217
2020-03-20,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,92.30449676513672,196358000,-1.8522798541688812,90.54009857177735,93.55617446899414,4.233618265683955
2020-03-23,91.3874969482422,95.97000122070312,90.5999984741211,95.1415023803711,95.1415023803711,156170000,3.0735291504301987,92.67689971923828,93.29002456665039,4.218926127429816
2020-03-24,97.5749969482422,97.75,95.01699829101562,97.00499725341795,97.00499725341795,142942000,1.9586561347294085,93.99949951171875,93.2084243774414,4.226577203689067
2020-03-25,96.03450012207033,97.51300048828124,94.28900146484376,94.29199981689452,94.29199981689452,129582000,-2.7967604900147047,94.55789947509766,92.9740493774414,4.27128236673459
2020-03-26,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,97.77449798583984,124426000,3.693312450375408,95.30349884033203,93.15202445983887,4.206068132960555
2020-03-27,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341795,95.00499725341795,107758000,-2.8325389436650306,95.84359893798828,93.19289932250976,4.2628869123852
2020-03-30,96.1415023803711,98.68150329589844,95.61699676513672,98.19750213623048,98.19750213623048,122522000,3.360354691971401,96.45479888916016,93.21789932250977,4.247380392510693
