Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA5,MA20,Volatility
2020-01-02,67.42050170898438,68.43399810791016,67.32450103759766,68.43399810791016,68.26496124267578,27278000,-0.5231342883399326,69.28159942626954,71.81642532348633,1.1615560120510875
2020-01-03,67.4000015258789,68.6875,67.36599731445312,68.07599639892578,67.90785217285156,23408000,-0.5231342883399326,69.28159942626954,71.81642532348633,1.1615560120510875
2020-01-06,67.58149719238281,69.91600036621094,67.55000305175781,69.8905029296875,69.71786499023438,46768000,2.6654131070351195,69.28159942626954,71.81642532348633,1.1615560120510875
2020-01-07,70.02300262451172,70.17500305175781,69.5780029296875,69.75550079345703,69.58320617675781,34330000,-0.19316234763153695,69.28159942626954,71.81642532348633,1.1615560120510875
2020-01-08,69.74099731445312,70.59249877929688,69.63150024414062,70.25199890136719,70.07847595214844,35314000,0.7117691110558599,69.28159942626954,71.81642532348633,1.1615560120510875
2020-01-09,71.09649658203125,71.43399810791016,70.510498046875,70.989501953125,70.81414794921875,33200000,1.0497965371679463,69.7927001953125,71.81642532348633,1.1615560120510875
2020-01-10,71.47350311279297,71.74700164794922,70.9800033569336,71.447998046875,71.27152252197266,26258000,0.645864643553562,70.46710052490235,71.81642532348633,1.1615560120510875
2020-01-13,71.76249694824219,72.0739974975586,71.26850128173828,72.00150299072266,71.82366180419922,30730000,0.7746962251965694,70.88930053710938,71.81642532348633,1.1615560120510875
2020-01-14,72.0,72.13150024414062,71.38849639892578,71.52950286865234,71.35282135009766,26076000,-0.6555420407420187,71.24410095214844,71.81642532348633,1.1615560120510875
2020-01-15,71.6510009765625,72.03900146484375,71.58300018310547,71.95999908447266,71.78225708007812,21550000,0.6018442720213235,71.58570098876953,71.81642532348633,1.1615560120510875
2020-01-16,72.27249908447266,72.53500366210938,72.0,72.50800323486328,72.32891082763672,26080000,0.7615399629832265,71.88940124511718,71.81642532348633,1.1615560120510875
2020-01-17,73.12699890136719,74.02749633789062,72.82749938964844,73.97599792480469,73.79327392578125,52424000,2.024596767871789,72.39500122070312,71.81642532348633,1.1615560120510875
2020-01-21,73.94999694824219,74.49400329589844,73.510498046875,74.11250305175781,73.929443359375,48930000,0.18452623929707812,72.81720123291015,71.81642532348633,1.1615560120510875
2020-01-22,74.48650360107422,75.02899932861328,74.13300323486328,74.19349670410156,74.01023864746094,28458000,0.10928473470555033,73.35,71.81642532348633,1.1615560120510875
2020-01-23,74.37750244140625,74.67500305175781,74.01599884033203,74.2344970703125,74.05113220214844,26650000,0.05526140164879845,73.80489959716797,71.81642532348633,1.1615560120510875
2020-01-24,74.64099884033203,74.70999908447266,73.15899658203125,73.30850219726562,73.12742614746094,29786000,-1.2473915896133891,73.96499938964844,71.81642532348633,1.1615560120510875
2020-01-27,71.5770034790039,71.8290023803711,70.9749984741211,71.58650207519531,71.40968322753906,34132000,-2.348977363412208,73.48710021972656,71.81642532348633,1.1615560120510875
2020-01-28,72.08699798583984,72.73999786376953,71.51799774169922,72.5250015258789,72.34586334228516,29724000,1.311000570607268,73.16959991455079,71.81642532348633,1.1615560120510875
2020-01-29,72.9229965209961,73.20700073242188,72.26950073242188,72.83499908447266,72.65509033203125,21566000,0.42743543891292646,72.897900390625,71.81642532348633,1.1615560120510875
2020-01-30,71.90499877929688,72.76249694824219,71.75,72.7125015258789,72.53289794921875,27110000,-0.16818502112107003,72.59350128173828,71.81642532348633,1.1615560120510875
2020-01-31,73.39299774169922,73.4834976196289,71.35299682617188,71.63899993896484,71.46205139160156,43822000,-1.4763645375781675,72.25960083007813,71.97667541503907,1.1615560120510875
2020-02-03,73.0824966430664,74.31500244140625,72.83049774169922,74.12999725341797,73.94689178466797,71636000,3.4771525517879986,72.76829986572265,72.27937545776368,1.3527281755024896
2020-02-04,72.72450256347656,73.36699676513672,71.10150146484375,72.27050018310547,72.09198760986328,95880000,-2.5084272753386094,72.71739959716797,72.39837532043457,1.3978112587243479
2020-02-05,73.18049621582031,73.22899627685547,71.48400115966797,72.30249786376953,72.1239013671875,36376000,0.04427488474965102,72.61089935302735,72.52572517395019,1.3955098083002402
2020-02-06,72.5989990234375,74.0780029296875,72.52400207519531,73.79850006103516,73.61621856689453,37822000,2.069087848229456,72.82809906005859,72.70305023193359,1.4540619190667619
2020-02-07,73.36949920654297,74.26249694824219,73.27050018310547,73.95549774169922,73.77281951904297,28360000,0.21273830841306296,73.29139862060546,72.85135002136231,1.4420254577349978
2020-02-10,73.86150360107422,75.44400024414062,73.76000213623047,75.43299865722656,75.2466812133789,38302000,1.9978243141405727,73.55199890136718,73.05060005187988,1.4940495019651638
2020-02-11,75.66349792480469,76.49400329589844,75.27249908447266,75.50299835205078,75.31649780273438,34852000,0.0927971790466664,74.19849853515625,73.22567481994629,1.4899969613477073
2020-02-12,75.79299926757812,76.01499938964844,75.43350219726562,75.93150329589844,75.74394989013672,31042000,0.5675336783973028,74.92429962158204,73.44577484130859,1.4759849212146963
2020-02-13,75.5,76.29750061035156,75.19999694824219,75.66950225830078,75.48259735107422,22914000,-0.34504919068526485,75.29850006103516,73.63125,1.4812868802191812
2020-02-14,75.72650146484375,76.00250244140625,75.27749633789062,75.9365005493164,75.74893188476562,23198000,0.35284795465446717,75.6947006225586,73.80267486572265,1.4768457542643632
2020-02-18,75.71700286865234,76.52799987792969,75.55049896240234,75.97200012207031,75.78434753417969,25642000,0.04674902385164437,75.80250091552735,73.90247497558593,1.4161415899307772
2020-02-19,76.36000061035156,76.53700256347656,76.04900360107422,76.24349975585938,76.05517578125,22746000,0.3573680215774422,75.95060119628906,74.00902481079102,1.4169373979335083
2020-02-20,75.95050048828125,76.35350036621094,75.21299743652344,75.84950256347656,75.66214752197266,25962000,-0.5167616828246846,75.93420104980468,74.09182510375976,1.4248088474959
2020-02-21,75.22899627685547,75.54750061035156,73.92449951171875,74.1729965209961,73.98978424072266,42520000,-2.2103059160835548,75.63489990234375,74.08875007629395,1.517290292258193
2020-02-24,71.15249633789062,71.81900024414062,70.3395004272461,70.99299621582031,70.81764221191406,49560000,-4.287274957639897,74.64619903564453,73.97297477722168,1.7791935931789151
2020-02-25,71.55000305175781,71.84249877929688,69.02100372314453,69.31600189208984,69.14479064941406,51580000,-2.362196854788845,73.31499938964843,73.85944976806641,1.780057626776923
2020-02-26,69.7490005493164,70.68350219726562,68.82749938964844,69.52349853515625,69.35176849365234,49776000,0.2993488334618988,71.97099914550782,73.70937461853028,1.7506094870375934
2020-02-27,67.95700073242188,68.47000122070312,65.71199798583984,65.74749755859375,65.58509826660156,62290000,-5.431258576052633,69.95059814453126,73.35499954223633,2.0966837508749587
2020-02-28,63.71549987792969,67.12249755859375,63.410499572753906,66.9625015258789,66.79710388183594,80198000,1.8479851133533343,68.50849914550781,73.06749954223633,2.160440205193802
2020-03-02,67.56950378417969,69.37349700927734,66.26000213623047,69.31600189208984,69.14479064941406,55430000,3.514654190900246,68.17310028076172,72.95134963989258,2.3111759323783008
2020-03-03,69.88400268554688,70.40950012207031,66.46199798583984,66.88600158691406,66.72078704833984,56602000,-3.505684457910263,67.68710021972656,72.58914985656739,2.263073326305064
2020-03-04,67.947998046875,69.13899993896484,66.8499984741211,69.08000183105469,68.90937042236328,47598000,3.280208402485618,67.59840087890625,72.42962493896485,2.35922088218184
2020-03-05,67.27749633789062,67.68150329589844,65.08200073242188,65.73799896240234,65.57562255859375,54380000,-4.837873161650608,67.59650115966797,72.10139999389648,2.5754214656134664
2020-03-06,63.497501373291016,65.13749694824219,62.86050033569336,64.78700256347656,64.6269760131836,64640000,-1.4466464053304762,67.1614013671875,71.65082511901855,2.514199493831767
2020-03-09,60.24800109863281,62.63650131225586,59.902000427246094,60.78950119018555,60.639347076416016,69252000,-6.170221209685344,65.45610122680664,70.99252529144287,2.792795364427895
2020-03-10,62.71950149536133,63.79249954223633,60.72549819946289,63.75849914550781,63.60101318359375,54872000,4.884063690592688,64.83060073852539,70.40880031585694,3.017964528838089
2020-03-11,62.41350173950195,62.84650039672851,59.55699920654297,60.54499816894531,60.39544677734375,54732000,-5.040113897958509,63.123600006103516,69.66090030670166,3.1538205882948596
2020-03-12,56.13100051879883,59.4375,55.42350006103515,55.57749938964844,55.44021987915039,94326000,-8.204639407925196,61.09150009155273,68.64320011138916,3.5071933281684515
2020-03-13,58.7495002746582,60.720001220703125,55.614498138427734,60.7135009765625,60.56353759765625,79400000,9.241152702654109,60.27679977416992,67.89540004730225,4.248439352189913
2020-03-16,54.480499267578125,57.27349853515625,53.354000091552734,53.650001525878906,53.51748275756836,96520000,-11.634149467694755,58.848899841308594,66.78107509613037,4.84919939415817
2020-03-17,54.53200149536133,56.29999923706055,52.45500183105469,55.90299987792969,55.76491928100586,83194000,4.199437629025993,57.27779998779297,65.77762508392334,5.010054802790701
2020-03-18,52.99700164794922,55.2495002746582,51.849998474121094,54.55950164794922,54.42473983764648,93044000,-2.403266788748626,56.08070068359375,64.69342517852783,4.997068383567471
2020-03-19,54.4109992980957,57.63050079345703,52.77750015258789,55.583499908447266,55.44620513916016,74064000,1.876846799491494,56.08190078735352,63.680125045776364,5.051214414388131
2020-03-20,56.54499816894531,56.92399978637695,53.10499954223633,53.410499572753906,53.2785758972168,82878000,-3.9094341653054476,54.621300506591794,62.64200019836426,5.079425121383592
2020-03-23,52.81850051879883,53.34550094604492,50.44350051879883,52.70650100708008,52.57631301879883,83672000,-1.318090209425704,54.43260040283203,61.727675437927246,5.037023256479217
2020-03-24,55.19900131225586,56.666500091552734,54.32149887084961,56.5004997253418,56.360939025878906,72468000,7.1983505749168675,54.552100372314456,61.086900329589845,5.378586310866437
2020-03-25,56.229000091552734,57.30849838256836,54.1505012512207,55.08100128173828,54.9449462890625,90324000,-2.5123644047467364,54.65640029907227,60.36477546691894,5.3829385536178975
2020-03-26,55.73600006103515,58.57400131225586,54.60150146484375,58.145999908447266,58.00237655639648,76562000,5.564529611637914,55.16890029907226,59.98470058441162,5.469360309015475
2020-03-27,56.37350082397461,57.5525016784668,55.20000076293945,55.51300048828125,55.37588119506836,62794000,-4.528255467808206,55.58940048217774,59.412225532531735,5.512872400412701
2020-03-30,56.63199996948242,57.54999923706055,54.92449951171875,57.31549835205078,57.173927307128906,58736000,3.246983315466867,56.511199951171875,58.81220035552978,5.502192780530859
2020-03-31,57.436500549316406,58.66999816894531,56.83599853515625,58.09749984741211,57.95399475097656,65228000,1.364380521579034,56.83059997558594,58.37277526855469,5.483927015047324
2020-04-01,56.20000076293945,56.47100067138672,54.67449951171875,55.10499954223633,54.96888732910156,51970000,-5.150824584595403,56.83539962768555,57.67402515411377,5.4974296452306906
2020-04-02,55.0,56.13850021362305,54.65650177001953,55.85150146484375,55.71354675292969,56410000,1.3546900078190705,56.37649993896484,57.17970027923584,5.442768353306682
2020-04-03,55.73550033569336,55.93949890136719,53.75400161743164,54.6349983215332,54.50004577636719,51374000,-2.1781028466643537,56.20089950561523,56.67210006713867,5.450717827444965
2020-04-06,56.650001525878906,59.537498474121094,56.25,59.15950012207031,59.01337432861328,63320000,8.281325047197585,56.56969985961914,56.59060001373291,5.642725662753385
2020-04-07,60.85049819946289,61.03900146484375,58.86249923706055,59.12799835205078,58.98194885253906,61620000,-0.05324887795625788,56.77579956054687,56.35907497406006,5.525352023040152
2020-04-08,60.154998779296875,60.744998931884766,59.1974983215332,60.349998474121094,60.200931549072266,40334000,2.066703010635451,57.824799346923825,56.349324989318845,5.427398806127166
2020-04-09,60.90900039672851,61.0994987487793,59.62099838256836,60.32849884033203,60.179481506347656,54028000,-0.035624911901666056,58.72019882202149,56.58687496185303,5.062665791579955
2020-04-13,60.07500076293945,60.72600173950195,59.11650085449219,60.52050018310547,60.37101364135742,38702000,0.31825977185608867,59.897299194335936,56.57722492218018,4.629563188595016
2020-04-14,61.99850082397461,63.787498474121094,61.426998138427734,63.26150131225586,63.10524368286133,63358000,4.529045729723746,60.717699432373045,57.057799911499025,3.814757137051887
2020-04-15,62.32550048828125,63.75550079345703,61.70000076293945,62.8650016784668,62.709720611572266,42236000,-0.6267629214677606,61.46510009765625,57.40590000152588,3.7468048481556133
2020-04-16,63.35699844360352,63.667999267578125,61.90999984741211,62.87149810791016,62.71620178222656,57896000,0.010333936641870878,61.969400024414064,57.821499824523926,3.6814420572223816
